Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2011-01-19,21.880020141601562,22.041411994134933,21.726315220837066,21.872334675685426,50005900
2011-01-20,21.787792205810547,21.941497089351248,21.61871492830767,21.90307123492917,58613600
2011-01-21,21.5341796875,21.849276412759817,21.5341796875,21.826220018526474,58080300
2011-01-24,21.810850143432617,21.94918558381517,21.511124333172145,21.5341807285201,52047800
2011-01-25,21.86465072631836,21.86465072631836,21.611036213908797,21.626405679923963,42436600
2011-01-26,22.11825942993164,22.279649774601424,21.9030708378529,21.91075630176847,74628800
2011-01-27,22.187427520751953,22.64085817274651,21.895385750349327,22.095203418032078,146938600
2011-01-28,21.326675415039062,22.23353968524198,21.096117348244483,22.210483292221546,141249400
2011-01-31,21.311304092407227,21.44195405206967,21.073060565676567,21.342045949199523,65029000
2011-02-01,21.511119842529297,21.564916621258032,21.219079558350888,21.36509896751395,62810700
2011-02-02,21.472705841064453,21.603355861159077,21.426593034546524,21.465020373311464,45824000
2011-02-03,21.249820709228516,21.49574968701647,21.165283539271616,21.49574968701647,60340100
2011-02-04,21.342041015625,21.395837786723074,21.14222339022353,21.288244244526926,40412200
2011-02-07,21.672513961791992,21.780107530753366,21.357417253388736,21.365101251869604,68980900
2011-02-08,21.733993530273438,21.78010484473417,21.557230804111494,21.595658121038987,34904200
2011-02-09,21.495758056640625,21.718632195697314,21.44964672181448,21.66483539409133,52905100
2011-02-10,21.134552001953125,21.472705244423228,20.973161581184037,21.46501977688379,76672400
2011-02-11,20.942413330078125,21.372789120184123,20.804077888223762,21.334363260047954,83939700
2011-02-14,20.927038192749023,20.957780047360046,20.711851073881096,20.911667265443512,56766200
2011-02-15,20.842004776000977,21.12804185019614,20.83427535937548,20.903851905138715,44116500
2011-02-16,20.88838768005371,20.927040656727794,20.563697662635178,20.911578876251543,70817900
2011-02-17,21.035268783569336,21.15896154470418,20.803347989788953,20.849731853641742,57207300
2011-02-18,20.9193115234375,21.035271937715443,20.86519676174224,20.973426285132764,68667800
2011-02-22,20.555967330932617,20.950233896690527,20.501852572311908,20.702851300414956,60889000
2011-02-23,20.555967330932617,20.76469694948385,20.43227603279483,20.509583462760094,60234100
2011-02-24,20.695125579833984,20.919315560770094,20.486395909139812,20.594625453418143,64494200
2011-02-25,20.525043487548828,20.834273203167434,20.486390510354784,20.80334964179895,53006300
2011-02-28,20.548236846923828,20.764697360204785,20.494122087232743,20.633275169019313,51379900
2011-03-01,20.223548889160156,20.702853833987874,20.215817997765882,20.56370073792445,60055000
2011-03-02,20.161701202392578,20.385892606701898,20.13077911444586,20.18489387424008,48658200
2011-03-03,20.254470825195312,20.409084217091344,20.239009043650714,20.300854695312456,68271500
2011-03-04,20.061199188232422,20.285389080194644,19.945237323079294,20.269927301572043,70437200
2011-03-07,19.883392333984375,20.30858241292617,19.751970160422935,20.20035143354142,64980400
2011-03-08,20.0302791595459,20.115317482434282,19.829280425593023,19.92204963915459,50549800
2011-03-09,20.014816284179688,20.08439282191862,19.83701023196533,19.952970636691365,39789100
2011-03-10,19.64373779296875,19.875658548037478,19.597353936858244,19.80608350112982,66549500
2011-03-11,19.85247802734375,19.983900252389134,19.605095362438792,19.64374835088632,49905800
2011-03-14,19.86019515991211,19.914309896052355,19.597350891931516,19.705580364212008,54473400
2011-03-15,19.628286361694336,19.690132027277784,19.32678892628965,19.3886345918731,76067300
2011-03-16,19.164438247680664,19.54324300799392,19.07939993277809,19.496857668310795,100725400
2011-03-17,19.156709671020508,19.49686002267301,19.13351699837829,19.373168717614526,62497000
2011-03-18,19.172168731689453,19.465936667990043,19.172168731689453,19.373167457969707,85486700
2011-03-21,19.58189582824707,19.77516365184782,19.442742759331896,19.465935428989916,46878100
2011-03-22,19.558704376220703,19.682395673064292,19.504589618166204,19.558704376220703,30895600
2011-03-23,19.744245529174805,19.798360294720347,19.465939335492852,19.504592318163446,43969000
2011-03-24,19.952966690063477,19.99935202239227,19.713315037763063,19.790622450461463,38696700
2011-03-25,19.806081771850586,20.061195169958584,19.782889108562195,20.04573339443299,57029800
2011-03-28,19.64373779296875,19.883389436475262,19.620545127655397,19.837005580364757,48973200
2011-03-29,19.70558738708496,19.7287800570604,19.558703426273496,19.58962698624075,40763500
2011-03-30,19.798358917236328,19.883395768098495,19.713320591857492,19.790628026336737,41999300
2011-03-31,19.628286361694336,19.852477821007447,19.58963337364855,19.790632155424,63233700
2011-04-01,19.697856903076172,19.73651135383193,19.566434719539657,19.73651135383193,63114200
2011-04-04,19.751964569091797,19.837002855711038,19.643735094860762,19.674658644364484,35433700
2011-04-05,19.929773330688477,20.239001473331612,19.898849779166113,19.960695407694743,73651100
